experiment,run_idx,step_idx,ck_stage,technique_id,technique_name,action_success,detected,detect_prob,detection_delay,impact_minutes,attacker_belief_high_cap,nash_prob_chosen,discounted_payoff_step
Solver_Insider_Threat,91,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499994518
Solver_Insider_Threat,91,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055401
Solver_Insider_Threat,91,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903399402
Solver_Insider_Threat,92,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.624999999149
Solver_Insider_Threat,92,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523801816,1486.472718750682
Solver_Insider_Threat,92,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500004932
Solver_Insider_Threat,92,3,Exploitation,T0863,User Execution,False,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054327
Solver_Insider_Threat,92,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.3229033996
Solver_Insider_Threat,92,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504755
Solver_Insider_Threat,92,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678363
Solver_Insider_Threat,93,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999945934,1028.6250000000134
Solver_Insider_Threat,93,1,Weaponization,T0820,Exploitation for Evasion,True,True,0.3675,1,0,0.35999999999999993,0.3333333333333333,1508.2259375000287
Solver_Insider_Threat,94,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000008044
Solver_Insider_Threat,94,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523829231,1486.472718749522
Solver_Insider_Threat,94,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499991665
Solver_Insider_Threat,94,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410539856
Solver_Insider_Threat,94,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399937
Solver_Insider_Threat,94,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505339
Solver_Insider_Threat,94,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792679462
Solver_Insider_Threat,95,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,0.999999999999759,1028.6250000002565
Solver_Insider_Threat,95,1,Weaponization,T0849,Masquerading,False,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559375008857
Solver_Insider_Threat,95,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499999948
Solver_Insider_Threat,95,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410553735
Solver_Insider_Threat,95,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399243
Solver_Insider_Threat,95,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504368
Solver_Insider_Threat,95,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792679166
Solver_Insider_Threat,96,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999970669,1028.6250000004736
Solver_Insider_Threat,96,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.3675,0,0,0.015384615384615373,0.3333333333333333,1508.225937499435
Solver_Insider_Threat,96,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500006556
Solver_Insider_Threat,96,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410541234
Solver_Insider_Threat,96,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399462
Solver_Insider_Threat,96,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505465
Solver_Insider_Threat,96,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.9387926785785
Solver_Insider_Threat,97,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999960308,1028.6249999999814
Solver_Insider_Threat,97,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187508613
Solver_Insider_Threat,97,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500000946
Solver_Insider_Threat,97,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410545695
Solver_Insider_Threat,97,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399506
Solver_Insider_Threat,97,5,Command & Control,T0869,Standard Application Layer Protocol,True,True,0.0675,1,0,0.043478260869565216,1.0,5615.848147504447
Solver_Insider_Threat,98,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000004381
Solver_Insider_Threat,98,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523816812,1486.4727187503509
Solver_Insider_Threat,98,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500007676
Solver_Insider_Threat,98,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410548947
Solver_Insider_Threat,98,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399812
Solver_Insider_Threat,98,5,Command & Control,T0869,Standard Application Layer Protocol,False,True,0.0675,1,0,0.043478260869565216,1.0,5615.848147504331
Solver_Insider_Threat,99,0,Reconnaissance,T0887,Wireless Sniffing,True,True,0.4,1,0,0.8181818181818181,0.3333333333333333,1025.9999999998784
Solver_Insider_Threat,100,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000006685
Solver_Insider_Threat,100,1,Weaponization,T0849,Masquerading,False,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559374991966
Solver_Insider_Threat,100,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500004805
Solver_Insider_Threat,100,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054027
Solver_Insider_Threat,100,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.32290339948
Solver_Insider_Threat,100,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147505346
Solver_Insider_Threat,100,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792679469
Solver_Insider_Threat,101,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.624999999274
Solver_Insider_Threat,101,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.472718750668
Solver_Insider_Threat,101,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499995419
Solver_Insider_Threat,101,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054434
Solver_Insider_Threat,101,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903399297
Solver_Insider_Threat,102,0,Reconnaissance,T0842,Network Sniffing,False,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000009188
Solver_Insider_Threat,102,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.0735,0,0,0.015384615384615373,0.3333333333333333,2059.1451874998206
Solver_Insider_Threat,102,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499994418
Solver_Insider_Threat,102,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410542053
Solver_Insider_Threat,102,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400388
Solver_Insider_Threat,102,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504612
Solver_Insider_Threat,102,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678695
Solver_Insider_Threat,103,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999996858
Solver_Insider_Threat,103,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.05670000000000001,0,0,0.015384615384615373,0.3333333333333333,1447.300893749778
Solver_Insider_Threat,103,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499992715
Solver_Insider_Threat,103,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410541416
Solver_Insider_Threat,103,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399429
Solver_Insider_Threat,103,5,Command & Control,T0869,Standard Application Layer Protocol,True,True,0.0675,1,0,0.043478260869565216,1.0,5615.848147505443
Solver_Insider_Threat,104,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000005527
Solver_Insider_Threat,104,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.0735,0,0,0.015384615384615373,0.3333333333333333,2059.145187499164
Solver_Insider_Threat,104,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499996064
Solver_Insider_Threat,104,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055492
Solver_Insider_Threat,104,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400301
Solver_Insider_Threat,104,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504426
Solver_Insider_Threat,104,6,Actions on Objectives,T0882,Theft of Operational Information,False,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.9387926781255
Solver_Insider_Threat,105,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999990343
Solver_Insider_Threat,105,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0063,0,0,0.015384615384615373,0.3333333333333333,1525.6445437491745
Solver_Insider_Threat,105,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500006747
Solver_Insider_Threat,105,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541053885
Solver_Insider_Threat,105,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400745
Solver_Insider_Threat,105,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505057
Solver_Insider_Threat,105,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678926
Solver_Insider_Threat,106,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000005198
Solver_Insider_Threat,106,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0063,0,0,0.015384615384615373,0.3333333333333333,1525.6445437497246
Solver_Insider_Threat,106,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999228
Solver_Insider_Threat,106,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410542435
Solver_Insider_Threat,106,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400171
Solver_Insider_Threat,106,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147505619
Solver_Insider_Threat,106,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678624
Solver_Insider_Threat,107,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999955879,1028.6250000001378
Solver_Insider_Threat,107,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874998695
Solver_Insider_Threat,107,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500008777
Solver_Insider_Threat,107,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410545986
Solver_Insider_Threat,107,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399609
Solver_Insider_Threat,107,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504459
Solver_Insider_Threat,107,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792679432
Solver_Insider_Threat,108,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999965583,1028.6249999994657
Solver_Insider_Threat,108,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.991443452378331,1486.4727187497833
Solver_Insider_Threat,108,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000587
Solver_Insider_Threat,108,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054597
Solver_Insider_Threat,108,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.32290340019
Solver_Insider_Threat,108,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147505144
Solver_Insider_Threat,108,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679003
Solver_Insider_Threat,109,0,Reconnaissance,T0842,Network Sniffing,True,True,0.025,1,0,0.8181818181818181,0.9999999999989522,1028.624999999594
Solver_Insider_Threat,110,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000003981
Solver_Insider_Threat,110,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187494418
Solver_Insider_Threat,110,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499995594
Solver_Insider_Threat,110,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055058
Solver_Insider_Threat,110,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400548
Solver_Insider_Threat,110,5,Command & Control,T0869,Standard Application Layer Protocol,False,False,0.0675,0,0,0.01,1.0,5615.848147505144
Solver_Insider_Threat,110,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678286
Solver_Insider_Threat,111,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999977649,1028.6250000008456
Solver_Insider_Threat,111,1,Weaponization,T0849,Masquerading,True,True,0.026250000000000002,1,0,0.35999999999999993,0.3333333333333333,1121.9559375005003
Solver_Insider_Threat,112,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999994998
Solver_Insider_Threat,112,1,Weaponization,T0849,Masquerading,False,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559375006
Solver_Insider_Threat,112,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000507
Solver_Insider_Threat,112,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410538965
Solver_Insider_Threat,112,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.3229034000415
Solver_Insider_Threat,112,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.84814750512
Solver_Insider_Threat,112,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.93879267868
Solver_Insider_Threat,113,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000007415
Solver_Insider_Threat,113,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874998152
Solver_Insider_Threat,113,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500006744
Solver_Insider_Threat,113,3,Exploitation,T0863,User Execution,True,True,0.051750000000000004,1,0,0.043478260869565216,1.0,3524.4245410553267
Solver_Insider_Threat,114,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000003527
